path,size,category,recommended_action,scientific_role,tracked_equivalent,hash_reference,reason
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1180.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1200.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1220.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1240.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1260.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1280.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1300.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1320.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1340.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1360.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1380.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1400.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1420.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1440.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1460.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1480.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700712_update1500.json,940,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0000.json,937,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0020.json,938,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0040.json,938,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0060.json,938,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0080.json,938,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0100.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0120.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0140.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0160.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0180.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0200.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0220.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0240.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0260.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0280.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0300.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0320.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
stage_07_Heterogeneous_Development_Pool/05_formal_retraining/stage07d/checkpoint_integrity/D2_seed20700713_update0340.json,939,HISTORICAL_EVIDENCE_ONLY,KEEP_EXTERNAL_PRESERVE_HASH_REFERENCE;LOCAL_EXACT_PATH_EXCLUDE_APPLIED,manifested historical evidence,,manifest:stage_08Z_Project_Closure_Publication/00_freeze/project_final_evidence_freeze_manifest.json;manifest:stage_08_Systematic_Coverage_V3/09_manifests/stage08a_input_freeze_manifest.json,Payload identity is already preserved by an authoritative tracked manifest.
